-17.768,14.666,4.57
-17.768,15.666,4.57
-17.768,15.666,6.57
-17.768,14.666,6.57
-12.932,14.586,4.57
-13.932,14.586,4.57
-13.932,14.586,6.57
-12.932,14.586,6.57
-37.103,49.956,4.57
-38.103,49.956,4.57
-38.103,49.956,6.57
-37.103,49.956,6.57
-23.832,40.722,0
-24.832,40.722,0
-24.832,40.722,2
-23.832,40.722,2
-23.752,42.781,0
-23.752,41.781,0
-23.752,41.781,2
-23.752,42.781,2
-35.608,40.722,0
-36.608,40.722,0
-36.608,40.722,2
-35.608,40.722,2
-29.063,22.668,0
-28.063,22.668,0
-28.063,22.668,2
-29.063,22.668,2
-24.878,46.816,4.57
-25.878,46.816,4.57
-25.878,46.816,6.57
-24.878,46.816,6.57
-21.733,37.136,4.57
-20.733,37.136,4.57
-20.733,37.136,6.57
-21.733,37.136,6.57
-4.362,42.371,0
-4.362,41.371,0
-4.362,41.371,2
-4.362,42.371,2
-4.362,45.281,0
-4.362,44.281,0
-4.362,44.281,2
-4.362,45.281,2
-2.978,47.091,0
-2.978,48.091,0
-2.978,48.091,2
-2.978,47.091,2
-26.728,49.922,0
-27.728,49.922,0
-27.728,49.922,2
-26.728,49.922,2
-43.368,34.842,0
-44.368,34.842,0
-44.368,34.842,2
-43.368,34.842,2
-40.475,49.012,0
-40.475,48.012,0
-40.475,48.012,2
-40.475,49.012,2
-38.658,15.927,0
-38.658,14.927,0
-38.658,14.927,2
-38.658,15.927,2
-40.373,16.752,0
-39.373,16.752,0
-39.373,16.752,2
-40.373,16.752,2
-7.112,18.835,0
-7.112,19.835,0
-7.112,19.835,2
-7.112,18.835,2
-17.768,11.618,0
-17.768,12.618,0
-17.768,12.618,2
-17.768,11.618,2
-4.208,42.852,4.57
-4.208,43.852,4.57
-4.208,43.852,6.57
-4.208,42.852,6.57
-2.189,42.732,4.57
-3.189,42.732,4.57
-3.189,42.732,6.57
-2.189,42.732,6.57
-25.932,44.982,4.57
-24.932,44.982,4.57
-24.932,44.982,6.57
-25.932,44.982,6.57
-39.269,46.816,4.57
-40.269,46.816,4.57
-40.269,46.816,6.57
-39.269,46.816,6.57
-33.382,20.232,4.57
-33.382,19.232,4.57
-33.382,19.232,6.57
-33.382,20.232,6.57
-35.623,18.286,4.57
-36.623,18.286,4.57
-36.623,18.286,6.57
-35.623,18.286,6.57
-43.168,17.952,4.57
-44.168,17.952,4.57
-44.168,17.952,6.57
-43.168,17.952,6.57
-38.163,13.642,4.57
-37.163,13.642,4.57
-37.163,13.642,6.57
-38.163,13.642,6.57
-32.527,13.642,4.57
-31.527,13.642,4.57
-31.527,13.642,6.57
-32.527,13.642,6.57
-5.262,17.103,4.57
-5.262,16.103,4.57
-5.262,16.103,6.57
-5.262,17.103,6.57
-41.978,6.617,0
-41.978,7.617,0
-41.978,7.617,2
-41.978,6.617,2
-35.278,44.982,4.57
-34.278,44.982,4.57
-34.278,44.982,6.57
-35.278,44.982,6.57
-31.482,38.888,0
-30.482,38.888,0
-30.482,38.888,2
-31.482,38.888,2
-31.598,46.816,4.57
-32.598,46.816,4.57
-32.598,46.816,6.57
-31.598,46.816,6.57
-40.475,54.281,0
-40.475,53.281,0
-40.475,53.281,2
-40.475,54.281,2
-15.179,42.218,0
-14.179,42.218,0
-14.179,42.218,2
-15.179,42.218,2
-4.861,15.902,0
-5.861,15.902,0
-5.861,15.902,2
-4.861,15.902,2
-20.713,38.576,4.57
-21.713,38.576,4.57
-21.713,38.576,6.57
-20.713,38.576,6.57
-2.402,12.866,4.57
-2.402,13.866,4.57
-2.402,13.866,6.57
-2.402,12.866,6.57
-38.658,27.025,0
-38.658,26.025,0
-38.658,26.025,2
-38.658,27.025,2
-39.373,24.996,0
-40.373,24.996,0
-40.373,24.996,2
-39.373,24.996,2
-48.767,45.881,0
-48.767,44.881,0
-48.767,44.881,2
-48.767,45.881,2
-48.512,53.202,0
-49.512,53.202,0
-49.512,53.202,2
-48.512,53.202,2
-38.658,52.948,0
-38.658,53.948,0
-38.658,53.948,2
-38.658,52.948,2
-21.729,12.042,0
-22.729,12.042,0
-22.729,12.042,2
-21.729,12.042,2
-19.892,18.331,0
-19.892,17.331,0
-19.892,17.331,2
-19.892,18.331,2
-25.838,15.517,0
-25.838,16.517,0
-25.838,16.517,2
-25.838,15.517,2
-31.532,15.508,0
-31.532,14.508,0
-31.532,14.508,2
-31.532,15.508,2
-31.612,12.042,0
-32.612,12.042,0
-32.612,12.042,2
-31.612,12.042,2
-45.653,12.042,0
-46.653,12.042,0
-46.653,12.042,2
-45.653,12.042,2
-43.951,1.024,0
-43.951,0.024,0
-43.951,0.024,2
-43.951,1.024,2
-22.913,2.842,0
-21.913,2.842,0
-21.913,2.842,2
-22.913,2.842,2
-7.518,19.971,0
-7.518,20.971,0
-7.518,20.971,2
-7.518,19.971,2
-9.932,12.718,0
-8.932,12.718,0
-8.932,12.718,2
-9.932,12.718,2
-17.768,18.802,0
-17.768,19.802,0
-17.768,19.802,2
-17.768,18.802,2
-17.768,14.611,0
-17.768,15.611,0
-17.768,15.611,2
-17.768,14.611,2
-10.442,44.863,4.57
-10.442,43.863,4.57
-10.442,43.863,6.57
-10.442,44.863,6.57
-35.008,46.816,4.57
-36.008,46.816,4.57
-36.008,46.816,6.57
-35.008,46.816,6.57
-41.969,18.286,4.57
-42.969,18.286,4.57
-42.969,18.286,6.57
-41.969,18.286,6.57
-43.009,11.156,4.57
-42.009,11.156,4.57
-42.009,11.156,6.57
-43.009,11.156,6.57
-29.997,13.642,4.57
-28.997,13.642,4.57
-28.997,13.642,6.57
-29.997,13.642,6.57
-28.798,13.642,4.57
-27.798,13.642,4.57
-27.798,13.642,6.57
-28.798,13.642,6.57
-10.308,22.912,4.57
-9.308,22.912,4.57
-9.308,22.912,6.57
-10.308,22.912,6.57
-17.768,18.842,4.57
-17.768,19.842,4.57
-17.768,19.842,6.57
-17.768,18.842,6.57
-3.457,12.718,4.57
-2.457,12.718,4.57
-2.457,12.718,6.57
-3.457,12.718,6.57
-37.485,-0.247,0
-36.485,-0.247,0
-36.485,-0.247,2
-37.485,-0.247,2
-9.209,14.586,4.57
-10.209,14.586,4.57
-10.209,14.586,6.57
-9.209,14.586,6.57
-30.283,38.888,0
-29.283,38.888,0
-29.283,38.888,2
-30.283,38.888,2
-29.268,40.722,0
-30.268,40.722,0
-30.268,40.722,2
-29.268,40.722,2
-36.602,22.668,0
-35.602,22.668,0
-35.602,22.668,2
-36.602,22.668,2
-30.262,22.668,0
-29.262,22.668,0
-29.262,22.668,2
-30.262,22.668,2
-27.311,24.502,0
-28.311,24.502,0
-28.311,24.502,2
-27.311,24.502,2
-37.579,12.042,0
-38.579,12.042,0
-38.579,12.042,2
-37.579,12.042,2
-41.592,13.998,0
-40.592,13.998,0
-40.592,13.998,2
-41.592,13.998,2
-5.262,21.196,4.57
-5.262,20.196,4.57
-5.262,20.196,6.57
-5.262,21.196,6.57
-2.978,44.131,0
-2.978,45.131,0
-2.978,45.131,2
-2.978,44.131,2
-10.732,48.716,0
-10.732,47.716,0
-10.732,47.716,2
-10.732,48.716,2
-30.543,54.349,0
-31.543,54.349,0
-31.543,54.349,2
-30.543,54.349,2
-40.475,40.775,0
-40.475,39.775,0
-40.475,39.775,2
-40.475,40.775,2
-44.348,28.548,0
-43.348,28.548,0
-43.348,28.548,2
-44.348,28.548,2
-44.113,53.202,0
-45.113,53.202,0
-45.113,53.202,2
-44.113,53.202,2
-24.112,2.842,0
-23.112,2.842,0
-23.112,2.842,2
-24.112,2.842,2
-22.448,10.088,0
-22.448,9.088,0
-22.448,9.088,2
-22.448,10.088,2
-23.163,5.972,0
-24.163,5.972,0
-24.163,5.972,2
-23.163,5.972,2
-8.637,12.718,0
-7.637,12.718,0
-7.637,12.718,2
-8.637,12.718,2
-9.352,25.898,0
-9.352,24.898,0
-9.352,24.898,2
-9.352,25.898,2
-11.352,12.718,0
-10.352,12.718,0
-10.352,12.718,2
-11.352,12.718,2
-10.943,40.197,4.57
-10.943,41.197,4.57
-10.943,41.197,6.57
-10.943,40.197,6.57
-1.849,46.326,4.57
-2.849,46.326,4.57
-2.849,46.326,6.57
-1.849,46.326,6.57
-42.439,38.456,4.57
-43.439,38.456,4.57
-43.439,38.456,6.57
-42.439,38.456,6.57
-33.382,40.977,4.57
-33.382,39.977,4.57
-33.382,39.977,6.57
-33.382,40.977,6.57
-37.282,18.286,4.57
-38.282,18.286,4.57
-38.282,18.286,6.57
-37.282,18.286,6.57
-6.771,24.746,4.57
-7.771,24.746,4.57
-7.771,24.746,6.57
-6.771,24.746,6.57
-11.733,14.586,4.57
-12.733,14.586,4.57
-12.733,14.586,6.57
-11.733,14.586,6.57
-9.478,12.718,4.57
-8.478,12.718,4.57
-8.478,12.718,6.57
-9.478,12.718,6.57
-3.428,15.046,4.57
-3.428,16.046,4.57
-3.428,16.046,6.57
-3.428,15.046,6.57
-3.428,17.985,4.57
-3.428,18.985,4.57
-3.428,18.985,6.57
-3.428,17.985,6.57
-17.768,10.362,4.57
-17.768,11.362,4.57
-17.768,11.362,6.57
-17.768,10.362,6.57
-22.968,12.042,0
-23.968,12.042,0
-23.968,12.042,2
-22.968,12.042,2
-28.188,46.816,4.57
-29.188,46.816,4.57
-29.188,46.816,6.57
-28.188,46.816,6.57
-36.112,38.808,0
-36.112,37.808,0
-36.112,37.808,2
-36.112,38.808,2
-7.518,21.627,0
-7.518,22.627,0
-7.518,22.627,2
-7.518,21.627,2
-34.892,12.042,0
-35.892,12.042,0
-35.892,12.042,2
-34.892,12.042,2
-40.492,23.601,0
-40.492,22.601,0
-40.492,22.601,2
-40.492,23.601,2
-9.109,22.912,4.57
-8.109,22.912,4.57
-8.109,22.912,6.57
-9.109,22.912,6.57
-10.732,46.731,0
-10.732,45.731,0
-10.732,45.731,2
-10.732,46.731,2
-32.087,48.088,0
-31.087,48.088,0
-31.087,48.088,2
-32.087,48.088,2
-46.713,49.132,0
-45.713,49.132,0
-45.713,49.132,2
-46.713,49.132,2
-19.892,16.411,0
-19.892,15.411,0
-19.892,15.411,2
-19.892,16.411,2
-41.907,2.651,0
-41.907,3.651,0
-41.907,3.651,2
-41.907,2.651,2
-38.317,5.778,0
-38.317,4.778,0
-38.317,4.778,2
-38.317,5.778,2
-2.332,14.068,0
-1.332,14.068,0
-1.332,14.068,2
-2.332,14.068,2
-4.888,14.068,0
-3.888,14.068,0
-3.888,14.068,2
-4.888,14.068,2
-52.147,13.485,0
-52.147,14.485,0
-52.147,14.485,2
-52.147,13.485,2
-21.348,44.982,4.57
-20.348,44.982,4.57
-20.348,44.982,6.57
-21.348,44.982,6.57
-24.133,22.443,4.57
-24.133,23.443,4.57
-24.133,23.443,6.57
-24.133,22.443,6.57
-24.133,23.642,4.57
-24.133,24.642,4.57
-24.133,24.642,6.57
-24.133,23.642,6.57
-1.748,23.627,4.57
-1.748,24.627,4.57
-1.748,24.627,6.57
-1.748,23.627,6.57
-11.272,24.746,4.57
-12.272,24.746,4.57
-12.272,24.746,6.57
-11.272,24.746,6.57
-4.759,12.718,4.57
-3.759,12.718,4.57
-3.759,12.718,6.57
-4.759,12.718,6.57
