"-12.850,42.371,4.570","-12.850,42.218,4.570","-12.850,42.218,4.570","-12.912,42.218,4.570","-12.912,42.218,4.570","-12.912,41.253,4.570","-12.912,41.253,4.570","-12.587,41.253,4.570","-12.587,41.253,4.570","-12.587,40.287,4.570","-12.587,40.287,4.570","-12.560,40.287,4.570","-12.560,40.287,4.570","-12.560,40.134,4.570","-12.560,40.134,4.570","-12.560,37.791,4.570","-12.560,37.791,4.570","-12.560,37.638,4.570","-12.560,37.638,4.570","-12.622,37.638,4.570","-12.622,37.638,4.570","-12.622,35.213,4.570","-12.622,35.213,4.570","-11.677,35.213,4.570","-11.677,35.213,4.570","-11.677,34.842,4.570","-11.677,34.842,4.570","-10.703,34.842,4.570","-10.703,34.842,4.570","-10.703,35.213,4.570","-10.703,35.213,4.570","-9.367,35.213,4.570","-9.367,35.213,4.570","-9.367,34.842,4.570","-9.367,34.842,4.570","-8.393,34.842,4.570","-8.393,34.842,4.570","-8.393,35.213,4.570","-8.393,35.213,4.570","-7.448,35.213,4.570","-7.448,35.213,4.570","-7.448,41.292,4.570","-7.448,41.292,4.570","-7.448,44.167,4.570","-7.448,44.167,4.570","-7.483,44.167,4.570","-7.483,44.167,4.570","-7.483,44.983,4.570","-7.483,44.983,4.570","-7.448,44.983,4.570","-7.448,44.983,4.570","-7.448,47.212,4.570","-7.448,47.212,4.570","-7.448,49.870,4.570","-7.448,49.870,4.570","-7.483,49.870,4.570","-7.483,49.870,4.570","-7.483,50.336,4.570","-7.483,50.336,4.570","-10.732,50.336,4.570","-10.732,50.336,4.570","-10.732,47.397,4.570","-10.732,47.397,4.570","-10.732,45.412,4.570","-10.732,45.412,4.570","-10.732,44.052,4.570","-10.732,44.052,4.570","-12.850,44.052,4.570","-12.850,44.052,4.570","-12.850,42.371,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-38.720,40.722,4.570","-38.720,38.923,4.570","-38.720,38.923,4.570","-38.424,38.923,4.570","-38.424,38.923,4.570","-38.424,38.888,4.570","-38.424,38.888,4.570","-36.112,38.888,4.570","-36.112,38.888,4.570","-33.572,38.888,4.570","-33.572,38.888,4.570","-30.402,38.888,4.570","-30.402,38.888,4.570","-27.232,38.888,4.570","-27.232,38.888,4.570","-26.080,38.888,4.570","-26.080,38.888,4.570","-26.080,38.950,4.570","-26.080,38.950,4.570","-25.942,38.950,4.570","-25.942,38.950,4.570","-24.308,38.950,4.570","-24.308,38.950,4.570","-24.308,38.012,4.570","-24.308,38.012,4.570","-22.318,38.012,4.570","-22.318,38.012,4.570","-22.318,38.238,4.570","-22.318,38.238,4.570","-22.318,40.722,4.570","-22.318,40.722,4.570","-23.752,40.722,4.570","-23.752,40.722,4.570","-25.978,40.722,4.570","-25.978,40.722,4.570","-25.978,40.947,4.570","-25.978,40.947,4.570","-26.452,40.947,4.570","-26.452,40.947,4.570","-26.452,40.722,4.570","-26.452,40.722,4.570","-29.148,40.722,4.570","-29.148,40.722,4.570","-32.318,40.722,4.570","-32.318,40.722,4.570","-35.488,40.722,4.570","-35.488,40.722,4.570","-38.720,40.722,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-52.147,49.887,4.570","-52.147,47.768,4.570","-52.147,47.768,4.570","-48.767,47.768,4.570","-48.767,47.768,4.570","-48.767,44.802,4.570","-48.767,44.802,4.570","-47.203,44.802,4.570","-47.203,44.802,4.570","-47.203,49.167,4.570","-47.203,49.167,4.570","-46.797,49.167,4.570","-46.797,49.167,4.570","-46.797,49.132,4.570","-46.797,49.132,4.570","-43.242,49.132,4.570","-43.242,49.132,4.570","-40.863,49.132,4.570","-40.863,49.132,4.570","-40.863,50.403,4.570","-40.863,50.403,4.570","-40.475,50.403,4.570","-40.475,50.403,4.570","-40.475,53.202,4.570","-40.475,53.202,4.570","-42.662,53.202,4.570","-42.662,53.202,4.570","-45.232,53.202,4.570","-45.232,53.202,4.570","-48.432,53.202,4.570","-48.432,53.202,4.570","-52.147,53.202,4.570","-52.147,53.202,4.570","-52.147,50.293,4.570","-52.147,50.293,4.570","-51.697,50.293,4.570","-51.697,50.293,4.570","-51.697,49.887,4.570","-51.697,49.887,4.570","-52.147,49.887,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-0.203,22.287,4.570","-0.203,25.328,4.570","-0.203,25.328,4.570","-1.898,25.328,4.570","-1.898,25.328,4.570","-1.898,24.478,4.570","-1.898,24.478,4.570","-3.732,24.478,4.570","-3.732,24.478,4.570","-3.732,23.619,4.570","-3.732,23.619,4.570","-3.732,23.422,4.570","-3.732,23.422,4.570","-4.172,23.422,4.570","-4.172,23.422,4.570","-4.782,23.422,4.570","-4.782,23.422,4.570","-4.782,21.508,4.570","-4.782,21.508,4.570","-4.782,19.892,4.570","-4.782,19.892,4.570","-4.782,17.898,4.570","-4.782,17.898,4.570","-4.782,15.902,4.570","-4.782,15.902,4.570","-6.518,15.902,4.570","-6.518,15.902,4.570","-6.518,14.068,4.570","-6.518,14.068,4.570","-4.968,14.068,4.570","-4.968,14.068,4.570","-2.452,14.068,4.570","-2.452,14.068,4.570","0.246,14.068,4.570","0.246,14.068,4.570","0.246,18.365,4.570","0.246,18.365,4.570","-0.203,18.365,4.570","-0.203,18.365,4.570","-0.203,21.233,4.570","-0.203,21.233,4.570","0.246,21.233,4.570","0.246,21.233,4.570","0.246,22.287,4.570","0.246,22.287,4.570","-0.203,22.287,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-19.892,12.042,4.570","-20.892,12.042,4.570","-20.892,12.042,4.570","-20.892,10.225,4.570","-20.892,10.225,4.570","-20.263,10.225,4.570","-20.263,10.225,4.570","-20.263,10.260,4.570","-20.263,10.260,4.570","-19.857,10.260,4.570","-19.857,10.260,4.570","-19.857,9.793,4.570","-19.857,9.793,4.570","-17.768,9.793,4.570","-17.768,9.793,4.570","-17.768,12.718,4.570","-17.768,12.718,4.570","-16.618,12.718,4.570","-16.618,12.718,4.570","-16.618,14.552,4.570","-16.618,14.552,4.570","-17.768,14.552,4.570","-17.768,14.552,4.570","-17.768,18.722,4.570","-17.768,18.722,4.570","-17.768,22.858,4.570","-17.768,22.858,4.570","-15.398,22.858,4.570","-15.398,22.858,4.570","-15.398,23.500,4.570","-15.398,23.500,4.570","-15.398,25.745,4.570","-15.398,25.745,4.570","-17.767,25.745,4.570","-17.767,25.745,4.570","-19.857,25.745,4.570","-19.857,25.745,4.570","-19.857,18.407,4.570","-19.857,18.407,4.570","-19.892,18.407,4.570","-19.892,18.407,4.570","-19.892,17.252,4.570","-19.892,17.252,4.570","-19.892,15.332,4.570","-19.892,15.332,4.570","-19.892,12.042,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-5.109,14.524,9.250","-5.262,14.524,9.250","-5.262,14.524,9.250","-5.262,14.586,9.250","-5.262,14.586,9.250","-7.758,14.586,9.250","-7.758,14.586,9.250","-10.288,14.586,9.250","-10.288,14.586,9.250","-12.852,14.586,9.250","-12.852,14.586,9.250","-15.398,14.586,9.250","-15.398,14.586,9.250","-15.398,14.811,9.250","-15.398,14.811,9.250","-15.872,14.811,9.250","-15.872,14.811,9.250","-15.872,14.586,9.250","-15.872,14.586,9.250","-16.768,14.586,9.250","-16.768,14.586,9.250","-16.768,12.718,9.250","-16.768,12.718,9.250","-11.612,12.718,9.250","-11.612,12.718,9.250","-8.358,12.718,9.250","-8.358,12.718,9.250","-4.838,12.718,9.250","-4.838,12.718,9.250","-3.512,12.718,9.250","-3.512,12.718,9.250","-2.402,12.718,9.250","-2.402,12.718,9.250","-2.402,14.551,9.250","-2.402,14.551,9.250","-3.463,14.551,9.250","-3.463,14.551,9.250","-3.463,14.524,9.250","-3.463,14.524,9.250","-3.616,14.524,9.250","-3.616,14.524,9.250","-5.109,14.524,9.250",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-1.748,24.746,9.250","-6.692,24.746,9.250","-6.692,24.746,9.250","-9.552,24.746,9.250","-9.552,24.746,9.250","-12.392,24.746,9.250","-12.392,24.746,9.250","-12.948,24.746,9.250","-12.948,24.746,9.250","-12.948,24.671,9.250","-12.948,24.671,9.250","-12.948,22.912,9.250","-12.948,22.912,9.250","-11.838,22.912,9.250","-11.838,22.912,9.250","-9.188,22.912,9.250","-9.188,22.912,9.250","-7.166,22.912,9.250","-7.166,22.912,9.250","-6.954,22.912,9.250","-6.954,22.912,9.250","-5.262,22.912,9.250","-5.262,22.912,9.250","-5.262,21.339,9.250","-5.262,21.339,9.250","-3.428,21.339,9.250","-3.428,21.339,9.250","-3.428,23.322,9.250","-3.428,23.322,9.250","-1.748,23.322,9.250","-1.748,23.322,9.250","-1.748,24.746,9.250",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-38.462,-0.247,4.570","-35.926,-0.247,4.570","-35.926,-0.247,4.570","-35.926,0.146,4.570","-35.926,0.146,4.570","-26.112,0.146,4.570","-26.112,0.146,4.570","-26.112,2.842,4.570","-26.112,2.842,4.570","-26.112,5.972,4.570","-26.112,5.972,4.570","-27.028,5.972,4.570","-27.028,5.972,4.570","-27.028,9.837,4.570","-27.028,9.837,4.570","-27.028,10.225,4.570","-27.028,10.225,4.570","-29.152,10.225,4.570","-29.152,10.225,4.570","-33.347,10.225,4.570","-33.347,10.225,4.570","-33.347,9.837,4.570","-33.347,9.837,4.570","-38.317,9.837,4.570","-38.317,9.837,4.570","-38.317,7.737,4.570","-38.317,7.737,4.570","-38.317,5.858,4.570","-38.317,5.858,4.570","-38.317,2.532,4.570","-38.317,2.532,4.570","-38.317,0.277,4.570","-38.317,0.277,4.570","-38.632,0.277,4.570","-38.632,0.277,4.570","-38.632,0.146,4.570","-38.632,0.146,4.570","-38.632,-0.247,4.570","-38.632,-0.247,4.570","-38.462,-0.247,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-17.914,37.074,9.250","-18.067,37.074,9.250","-18.067,37.074,9.250","-18.067,37.136,9.250","-18.067,37.136,9.250","-20.228,37.136,9.250","-20.228,37.136,9.250","-20.228,35.247,9.250","-20.228,35.247,9.250","-19.857,35.247,9.250","-19.857,35.247,9.250","-19.857,34.688,9.250","-19.857,34.688,9.250","-19.857,28.771,9.250","-19.857,28.771,9.250","-19.857,27.584,9.250","-19.857,27.584,9.250","-17.767,27.584,9.250","-17.767,27.584,9.250","-15.408,27.584,9.250","-15.408,27.584,9.250","-15.230,27.584,9.250","-15.230,27.584,9.250","-15.048,27.584,9.250","-15.048,27.584,9.250","-15.048,28.246,9.250","-15.048,28.246,9.250","-15.048,28.725,9.250","-15.048,28.725,9.250","-15.083,34.688,9.250","-15.083,34.688,9.250","-15.083,35.247,9.250","-15.083,35.247,9.250","-14.258,35.247,9.250","-14.258,35.247,9.250","-14.258,37.136,9.250","-14.258,37.136,9.250","-15.258,37.136,9.250","-15.258,37.136,9.250","-15.258,37.074,9.250","-15.258,37.074,9.250","-15.411,37.074,9.250","-15.411,37.074,9.250","-17.914,37.074,9.250",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-40.440,49.860,4.570","-38.693,49.860,4.570","-38.693,49.860,4.570","-38.693,50.293,4.570","-38.693,50.293,4.570","-38.171,50.293,4.570","-38.171,50.293,4.570","-37.757,50.293,4.570","-37.757,50.293,4.570","-37.693,50.293,4.570","-37.693,50.293,4.570","-37.693,51.852,4.570","-37.693,51.852,4.570","-38.222,51.852,4.570","-38.222,51.852,4.570","-38.222,51.817,4.570","-38.222,51.817,4.570","-38.693,51.817,4.570","-38.693,51.817,4.570","-38.693,52.556,4.570","-38.693,52.556,4.570","-38.658,52.556,4.570","-38.658,52.556,4.570","-38.658,54.340,4.570","-38.658,54.340,4.570","-38.693,54.340,4.570","-38.693,54.340,4.570","-38.693,55.421,4.570","-38.693,55.421,4.570","-40.475,55.421,4.570","-40.475,55.421,4.570","-40.475,53.202,4.570","-40.475,53.202,4.570","-40.475,50.403,4.570","-40.475,50.403,4.570","-40.440,50.403,4.570","-40.440,50.403,4.570","-40.440,49.860,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-40.475,40.868,4.570","-40.475,44.577,4.570","-40.475,44.577,4.570","-40.863,44.577,4.570","-40.863,44.577,4.570","-40.863,44.802,4.570","-40.863,44.802,4.570","-43.242,44.802,4.570","-43.242,44.802,4.570","-46.797,44.802,4.570","-46.797,44.802,4.570","-46.797,44.577,4.570","-46.797,44.577,4.570","-47.203,44.577,4.570","-47.203,44.577,4.570","-47.203,44.802,4.570","-47.203,44.802,4.570","-48.767,44.802,4.570","-48.767,44.802,4.570","-51.697,44.802,4.570","-51.697,44.802,4.570","-51.697,44.577,4.570","-51.697,44.577,4.570","-52.147,44.577,4.570","-52.147,44.577,4.570","-52.147,43.130,4.570","-52.147,43.130,4.570","-52.147,39.130,4.570","-52.147,39.130,4.570","-52.147,38.368,4.570","-52.147,38.368,4.570","-46.592,38.368,4.570","-46.592,38.368,4.570","-43.248,38.368,4.570","-43.248,38.368,4.570","-43.248,40.607,4.570","-43.248,40.607,4.570","-43.283,40.607,4.570","-43.283,40.607,4.570","-43.283,40.903,4.570","-43.283,40.903,4.570","-42.158,40.903,4.570","-42.158,40.903,4.570","-42.158,40.868,4.570","-42.158,40.868,4.570","-40.475,40.868,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-24.308,24.440,4.570","-26.080,24.502,4.570","-26.080,24.502,4.570","-27.232,24.502,4.570","-27.232,24.502,4.570","-30.402,24.502,4.570","-30.402,24.502,4.570","-33.572,24.502,4.570","-33.572,24.502,4.570","-36.368,24.502,4.570","-36.368,24.502,4.570","-38.720,24.502,4.570","-38.720,24.502,4.570","-38.720,22.668,4.570","-38.720,22.668,4.570","-35.522,22.668,4.570","-35.522,22.668,4.570","-32.352,22.668,4.570","-32.352,22.668,4.570","-29.182,22.668,4.570","-29.182,22.668,4.570","-26.012,22.668,4.570","-26.012,22.668,4.570","-22.318,22.668,4.570","-22.318,22.668,4.570","-22.318,25.447,4.570","-22.318,25.447,4.570","-24.308,25.447,4.570","-24.308,25.447,4.570","-24.308,24.440,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-19.830,19.570,9.250","-19.830,19.417,9.250","-19.830,19.417,9.250","-19.857,19.417,9.250","-19.857,19.417,9.250","-19.857,18.441,9.250","-19.857,18.441,9.250","-19.892,18.441,9.250","-19.892,18.441,9.250","-19.892,14.852,9.250","-19.892,14.852,9.250","-19.892,10.277,9.250","-19.892,10.277,9.250","-19.857,10.277,9.250","-19.857,10.277,9.250","-19.857,9.793,9.250","-19.857,9.793,9.250","-17.768,9.793,9.250","-17.768,9.793,9.250","-17.768,10.208,9.250","-17.768,10.208,9.250","-17.768,12.718,9.250","-17.768,12.718,9.250","-16.768,12.718,9.250","-16.768,12.718,9.250","-16.768,14.586,9.250","-16.768,14.586,9.250","-17.768,14.586,9.250","-17.768,14.586,9.250","-17.768,18.722,9.250","-17.768,18.722,9.250","-17.768,22.912,9.250","-17.768,22.912,9.250","-19.857,22.912,9.250","-19.857,22.912,9.250","-19.857,21.181,9.250","-19.857,21.181,9.250","-19.830,21.181,9.250","-19.830,21.181,9.250","-19.830,21.028,9.250","-19.830,21.028,9.250","-19.830,19.570,9.250",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-51.697,-0.247,4.570","-47.388,-0.247,4.570","-47.388,-0.247,4.570","-47.388,0.203,4.570","-47.388,0.203,4.570","-47.388,2.678,4.570","-47.388,2.678,4.570","-47.388,7.028,4.570","-47.388,7.028,4.570","-47.158,7.028,4.570","-47.158,7.028,4.570","-47.158,7.248,4.570","-47.158,7.248,4.570","-47.158,7.502,4.570","-47.158,7.502,4.570","-47.388,7.502,4.570","-47.388,7.502,4.570","-47.388,9.837,4.570","-47.388,9.837,4.570","-47.388,10.225,4.570","-47.388,10.225,4.570","-51.029,10.225,4.570","-51.029,10.225,4.570","-51.183,10.225,4.570","-51.183,10.225,4.570","-51.183,10.296,4.570","-51.183,10.296,4.570","-51.697,10.296,4.570","-51.697,10.296,4.570","-51.697,9.837,4.570","-51.697,9.837,4.570","-52.147,9.837,4.570","-52.147,9.837,4.570","-52.147,7.760,4.570","-52.147,7.760,4.570","-52.147,2.759,4.570","-52.147,2.759,4.570","-52.147,0.203,4.570","-52.147,0.203,4.570","-51.697,0.203,4.570","-51.697,0.203,4.570","-51.697,-0.247,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-11.892,34.772,9.250","-11.892,38.145,9.250","-11.892,38.145,9.250","-11.892,39.482,9.250","-11.892,39.482,9.250","-10.943,39.482,9.250","-10.943,39.482,9.250","-10.943,41.316,9.250","-10.943,41.316,9.250","-11.858,41.316,9.250","-11.858,41.316,9.250","-11.858,43.319,9.250","-11.858,43.319,9.250","-11.858,44.907,9.250","-11.858,44.907,9.250","-11.858,44.982,9.250","-11.858,44.982,9.250","-14.677,44.982,9.250","-14.677,44.982,9.250","-14.677,44.611,9.250","-14.677,44.611,9.250","-15.258,44.611,9.250","-15.258,44.611,9.250","-15.258,42.218,9.250","-15.258,42.218,9.250","-15.258,37.212,9.250","-15.258,37.212,9.250","-15.258,37.136,9.250","-15.258,37.136,9.250","-14.258,37.136,9.250","-14.258,37.136,9.250","-14.258,35.247,9.250","-14.258,35.247,9.250","-13.900,35.247,9.250","-13.900,35.247,9.250","-13.900,34.772,9.250","-13.900,34.772,9.250","-11.892,34.772,9.250",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-33.382,44.982,9.250","-33.382,45.044,9.250","-33.382,45.044,9.250","-33.229,45.044,9.250","-33.229,45.044,9.250","-31.701,45.044,9.250","-31.701,45.044,9.250","-31.548,45.044,9.250","-31.548,45.044,9.250","-31.548,44.982,9.250","-31.548,44.982,9.250","-29.352,44.982,9.250","-29.352,44.982,9.250","-27.122,44.982,9.250","-27.122,44.982,9.250","-27.122,46.816,9.250","-27.122,46.816,9.250","-28.068,46.816,9.250","-28.068,46.816,9.250","-31.478,46.816,9.250","-31.478,46.816,9.250","-34.888,46.816,9.250","-34.888,46.816,9.250","-36.590,46.816,9.250","-36.590,46.816,9.250","-36.590,44.982,9.250","-36.590,44.982,9.250","-36.542,44.982,9.250","-36.542,44.982,9.250","-34.193,44.982,9.250","-34.193,44.982,9.250","-33.382,44.982,9.250",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-4.362,41.292,4.570","-4.362,34.842,4.570","-4.362,34.842,4.570","-3.177,34.842,4.570","-3.177,34.842,4.570","-3.040,34.842,4.570","-3.040,34.842,4.570","-3.040,43.899,4.570","-3.040,43.899,4.570","-3.040,44.052,4.570","-3.040,44.052,4.570","-2.978,44.052,4.570","-2.978,44.052,4.570","-2.978,47.012,4.570","-2.978,47.012,4.570","-2.978,49.976,4.570","-2.978,49.976,4.570","-4.362,49.976,4.570","-4.362,49.976,4.570","-4.362,47.212,4.570","-4.362,47.212,4.570","-4.362,44.202,4.570","-4.362,44.202,4.570","-4.362,43.728,4.570","-4.362,43.728,4.570","-4.362,41.292,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-31.738,19.382,9.250","-31.610,19.382,9.250","-31.610,19.382,9.250","-31.610,21.063,9.250","-31.610,21.063,9.250","-31.610,21.216,9.250","-31.610,21.216,9.250","-31.548,21.216,9.250","-31.548,21.216,9.250","-31.548,28.628,9.250","-31.548,28.628,9.250","-31.551,28.628,9.250","-31.551,28.628,9.250","-31.551,28.781,9.250","-31.551,28.781,9.250","-31.551,34.619,9.250","-31.551,34.619,9.250","-31.551,34.796,9.250","-31.551,34.796,9.250","-33.382,34.796,9.250","-33.382,34.796,9.250","-33.382,31.074,9.250","-33.382,31.074,9.250","-33.488,31.074,9.250","-33.488,31.074,9.250","-33.488,29.244,9.250","-33.488,29.244,9.250","-33.382,29.244,9.250","-33.382,29.244,9.250","-33.382,28.464,9.250","-33.382,28.464,9.250","-33.382,28.279,9.250","-33.382,28.279,9.250","-33.382,21.476,9.250","-33.382,21.476,9.250","-33.382,18.847,9.250","-33.382,18.847,9.250","-33.347,18.847,9.250","-33.347,18.847,9.250","-33.347,18.286,9.250","-33.347,18.286,9.250","-31.738,18.286,9.250","-31.738,18.286,9.250","-31.738,19.382,9.250",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-19.857,42.218,4.570","-18.058,42.218,4.570","-18.058,42.218,4.570","-18.058,44.052,4.570","-18.058,44.052,4.570","-18.058,47.142,4.570","-18.058,47.142,4.570","-18.058,49.282,4.570","-18.058,49.282,4.570","-18.058,49.976,4.570","-18.058,49.976,4.570","-19.816,49.976,4.570","-19.816,49.976,4.570","-19.816,49.870,4.570","-19.816,49.870,4.570","-19.969,49.870,4.570","-19.969,49.870,4.570","-21.118,49.870,4.570","-21.118,49.870,4.570","-21.118,48.088,4.570","-21.118,48.088,4.570","-19.892,48.088,4.570","-19.892,48.088,4.570","-19.892,45.422,4.570","-19.892,45.422,4.570","-19.857,45.422,4.570","-19.857,45.422,4.570","-19.857,44.983,4.570","-19.857,44.983,4.570","-19.857,42.218,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-40.492,18.813,4.570","-40.492,22.522,4.570","-40.492,22.522,4.570","-43.248,22.522,4.570","-43.248,22.522,4.570","-43.248,24.352,4.570","-43.248,24.352,4.570","-43.248,24.598,4.570","-43.248,24.598,4.570","-43.248,25.022,4.570","-43.248,25.022,4.570","-46.592,25.022,4.570","-46.592,25.022,4.570","-52.147,25.022,4.570","-52.147,25.022,4.570","-52.147,18.813,4.570","-52.147,18.813,4.570","-51.697,18.813,4.570","-51.697,18.813,4.570","-51.697,18.588,4.570","-51.697,18.588,4.570","-47.203,18.588,4.570","-47.203,18.588,4.570","-47.203,18.813,4.570","-47.203,18.813,4.570","-46.797,18.813,4.570","-46.797,18.813,4.570","-46.797,18.588,4.570","-46.797,18.588,4.570","-43.416,18.588,4.570","-43.416,18.588,4.570","-40.863,18.588,4.570","-40.863,18.588,4.570","-40.863,18.813,4.570","-40.863,18.813,4.570","-40.492,18.813,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-38.658,22.668,4.570","-38.720,22.668,4.570","-38.720,22.668,4.570","-38.720,22.821,4.570","-38.720,22.821,4.570","-38.720,24.349,4.570","-38.720,24.349,4.570","-38.720,24.502,4.570","-38.720,24.502,4.570","-38.658,24.502,4.570","-38.658,24.502,4.570","-38.658,24.996,4.570","-38.658,24.996,4.570","-40.492,24.996,4.570","-40.492,24.996,4.570","-40.492,24.598,4.570","-40.492,24.598,4.570","-40.492,24.352,4.570","-40.492,24.352,4.570","-40.492,22.522,4.570","-40.492,22.522,4.570","-40.492,18.813,4.570","-40.492,18.813,4.570","-40.492,18.407,4.570","-40.492,18.407,4.570","-40.492,16.752,4.570","-40.492,16.752,4.570","-38.658,16.752,4.570","-38.658,16.752,4.570","-38.658,18.622,4.570","-38.658,18.622,4.570","-38.658,22.668,4.570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
